account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,description,next_id,next_name
0,13010,Mythic: G'huun Guild Run,15300,Battle Raid,68554,,Defeat G'huun in Uldir on Mythic difficulty while in a guild group.,,
0,13011,Scourge of Zem'lan,15284,Battle for Azeroth,68556,,Kill pirates while accompanied by Ol' Bonebite at the Port of Zem'lan in Vol'dun.,,
0,13014,Vorrik's Champion,15284,Battle for Azeroth,68573,,"Assault Faithless in Vol'dun with Vorrik's Bulwark, Rakjan the Unbroken, or a Battle Krolusk.",,
0,13016,Scavenger of the Sands,15298,Battle for Azeroth,68558,,Collect all the junk items lost in the sands of Vol'dun.,,
0,13017,Champion of the Vulpera,15284,Battle for Azeroth,68577,,Rescue vulpera in Vol'dun.,,
0,13018,Dune Rider,15298,Battle for Azeroth,68591,,Ride all of the rickety planks in Vol'dun,,
0,13020,Bow to Your Masters,15284,Battle for Azeroth,68758,,Show respect to the loa of Zandalar.,,
0,13021,A Most Efficient Apocalypse,15284,Battle for Azeroth,68950,,"Board the A.F.M.O.D and complete the Nazmir world quest ""Cancel the Blood Troll Apocalypse"" in 30 seconds while not in a group.",,
0,13022,Revenge is Best Served Speedily,15284,Battle for Azeroth,68952,,"Ride the frog loa and complete the Nazmir world quest ""Revenge of Krag'wa"" in 45 seconds while not in a group.",,
0,13023,It's Really Getting Out of Hand,15284,Battle for Azeroth,68686,,"Become the Hand of Fate and complete the Nazmir world quest ""Getting out of hand"" in 20 seconds while not in a group.",,
0,13024,"Carved in Stone, Written in Blood",15298,Battle for Azeroth,68596,,Study the history of the blood trolls by locating the following pictographs in Nazmir.,,
0,13025,Zandalari Spycatcher,15284,Battle for Azeroth,68970,,"Slay all of the invaders in the Nazmir world quest ""Don't Stalk Me, Troll"" in 60 seconds while not in a group.",,
0,13026,7th Legion Spycatcher,15284,Battle for Azeroth,68972,,"Slay all of the invaders in the Nazmir world quest ""Don't Stalk Me, Troll"" in 60 seconds while not in a group.",,
0,13027,Mushroom Harvest,15298,Battle for Azeroth,68629,,Kill the following fungarian villains in Zandalar.,,
0,13028,Hoppin' Sad,15298,Battle for Azeroth,68896,,Shoo the Lost Spawn of Krag'wa towards home in Nazmir.,,
0,13029,Eating Out of the Palm of My Tiny Hand,15298,Battle for Azeroth,68623,,Feed brutosaurs their favorite food in Zandalar.,,
0,13030,How to Ptrain Your Pterrordax,15284,Battle for Azeroth,69089,,Complete the following quests to raise your pterrordax from hatchling to mount at Warbeast Kraal in Zuldazar.,13573,How to Ptrain Your Pterrordax
0,13035,By de Power of de Loa!,15284,Battle for Azeroth,68850,,"Complete the Zuldazar world quest ""Hundred Troll Holdout"" without dropping any of the four totem buffs.",,
0,13036,A Loa of a Tale,15298,Battle for Azeroth,68849,,"Find and read the following volumes of ""Tales of de Loa"" in Zandalar.",,
0,13038,Raptari Rider,15284,Battle for Azeroth,69509,,Maintain the Speed of Gonk for 3 minutes in Zuldazar.,,
0,13039,Paku'ai,15284,Battle for Azeroth,69507,,Travel Zuldazar using 6 different Totems of Pa'ku in 1 minute.,,
0,13041,"Hungry, Hungry Ranishu",15284,Battle for Azeroth,68684,,Feed your Voracious Ranishu in under 45 seconds in Vol'dun.,,
0,13042,About To Break,15284,Battle for Azeroth,68810,,Suffer from all three negative Strain effects at once in Stormsong Valley.,,
0,13045,Every Day I'm Truffling,15284,Battle for Azeroth,68799,,Have all four Stormsong Valley truffle effects on you at the same time.,,
0,13046,These Hills Sing,15284,Battle for Azeroth,68797,,Enjoy an Unforgettable Luncheon at a special location in Stormsong Valley.,,
0,13047,Clever Use of Mechanical Explosives,15284,Battle for Azeroth,68795,,Use a Sporonite Bomb on the Lichen King in Stormsong Valley.,,
0,13048,Life Finds a Way... To Die!,15284,Battle for Azeroth,68879,,Hunt down and kill a fearsome dinosaur of each species from the following list in Zuldazar and Nazmir.,,
0,13049,The Long Con,15284,Battle for Azeroth,68986,,Complete Roko the Wandering Merchant's questline in Tiragarde Sound.,,
0,13050,Bless the Rains Down in Freehold,15284,Battle for Azeroth,68981,,"Hit the following targets with Vile Bombardment during ""Swab This!"" in Tiragarde Sound.",,
0,13051,Legends of the Tidesages,15298,Battle for Azeroth,68669,,Discover each of the lore objects in Stormsong Valley that tell the legacy of the tidesages.,,
0,13053,Deadliest Cache,15284,Battle for Azeroth,68661,,"Listen to the tall tales of Coxswain Hook, Master Gunner Line, and ""Sinker"" at Thresher's Wharf in Stormsong Valley.",,
0,13054,Sabertron Assemble,15284,Battle for Azeroth,68663,,Destroy each color of Sabertron in Stormsong Valley.,,
0,13056,Giving a Scrap,169,Professions,68626,,Learn how to use the Shred-Master Mk1.,,
0,13057,Shanty Raid,15298,Battle for Azeroth,68635,,Find the Forbidden Sea Shanties of Tiragarde Sound.,,
0,13058,Kul Tiran Up the Dance Floor,15298,Battle for Azeroth,68988,,/dance with another player on the dance floor of the Norwington Estate in Tiragarde Sound.,,
0,13059,Drag Race,15284,Battle for Azeroth,68997,,Use the Bolas to drag 5 invading troggs behind Cooper at the same time in the Norwington Estate in Tiragarde Sound.,,
0,13060,Kul Runnings,15284,Battle for Azeroth,69090,,Complete all of the pengling sledding world quests on Kul Tiras.,,
0,13061,Three Sheets to the Wind,15298,Battle for Azeroth,68638,,Acquire all of these Kul Tiran drinks.,,
0,13062,Let's Bee Friends,15284,Battle for Azeroth,68935,,Feed Bumbles in Stormsong Valley the Mildenhall Growth Formula.,,
0,13064,"Drust the Facts, Ma'am",15298,Battle for Azeroth,68688,,Find and read all of the following Drust Stele in Drustvar.,,
0,13074,Keystone Master Guild Run,15079,Dungeons & Raids,68756,,Complete a Level 15 or higher Mythic dungeon within the time limit while in a guild group.,,
0,13075,Battle for Azeroth Keymaster,15285,Battle Dungeon,68770,,Complete the following Battle for Azeroth dungeons using a Mythic Keystone:,,
0,13078,Realm First! Battle for Azeroth Keystone Master,81,Feats of Strength,68838,,Participated in the realm-first completion of a Level 15 or higher Battle for Azeroth Mythic dungeon within the time limit.,,
0,13079,Battle for Azeroth Keystone Conqueror: Season One,15272,Dungeons,72489,,"Complete all Battle for Azeroth Season One dungeons at Mythic Level 10 or higher, within the time limit.",13080,Battle for Azeroth Keystone Master: Season One
0,13080,Battle for Azeroth Keystone Master: Season One,15272,Dungeons,72500,,"Complete all Battle for Azeroth Season One dungeons at Mythic Level 15 or higher, within the time limit.",,
0,13082,Everything Old Is New Again,15298,Battle for Azeroth,68937,,Find and return the following Order of Embers relics to their rightful place in Drustvar.,,
0,13083,"Better, Faster, Stronger",15298,Battle for Azeroth,69675,,"Simultaneously have have all four Witch's Boon effects on you, as well as Witch's Curse: Newt, in Drustvar.",,
0,13087,Sausage Sampler,15298,Battle for Azeroth,68954,,Eat the following sausages from Drustvar.,,
0,13093,Dread Gladiator's Proto-Drake,15269,Mounts,69000,,Obtain the Dread Gladiator's Proto-Drake from Battle for Azeroth Season 1.,,
0,13094,Cursed Game Hunter,15298,Battle for Azeroth,69108,,Kill one of every type of cursed animal in Drustvar.,,
0,13095,Dread Chain,15307,Island Expeditions,69248,,Achieve victory in an expedition to Dread Chain on any difficulty.,13096,Heroic: Dread Chain
0,13096,Heroic: Dread Chain,15307,Island Expeditions,69246,,Achieve victory in an expedition to Dread Chain on Heroic difficulty or higher.,13097,Mythic: Dread Chain
0,13097,Mythic: Dread Chain,15307,Island Expeditions,69244,,Achieve victory in an expedition to Dread Chain on Mythic difficulty.,,
0,13098,Bane of the Chain,15307,Island Expeditions,69242,,Achieve victory in an expedition to Dread Chain in PvP.,,
0,13099,Molten Cay,15307,Island Expeditions,69224,,Achieve victory in an expedition to Molten Cay on any difficulty.,13100,Heroic: Molten Cay
0,13100,Heroic: Molten Cay,15307,Island Expeditions,69228,,Achieve victory in an expedition to Molten Cay on Heroic difficulty or higher.,13101,Mythic: Molten Cay
0,13101,Mythic: Molten Cay,15307,Island Expeditions,69230,,Achieve victory in an expedition to Molten Cay on Mythic difficulty.,,
0,13102,Clash at the Cay,15307,Island Expeditions,69232,,Achieve victory in an expedition to Molten Cay in PvP.,,
0,13103,Rotting Mire,15307,Island Expeditions,69256,,Achieve victory in an expedition to Rotting Mire on any difficulty.,13104,Heroic: Rotting Mire
0,13104,Heroic: Rotting Mire,15307,Island Expeditions,69254,,Achieve victory in an expedition to Rotting Mire on Heroic difficulty or higher.,13105,Mythic: Rotting Mire
0,13105,Mythic: Rotting Mire,15307,Island Expeditions,69252,,Achieve victory in an expedition to Rotting Mire on Mythic difficulty.,,
0,13106,Mire Marauder,15307,Island Expeditions,69250,,Achieve victory in an expedition to Rotting Mire in PvP.,,
0,13107,Skittering Hollow,15307,Island Expeditions,69240,,Achieve victory in an expedition to Skittering Hollow on any difficulty.,13108,Heroic: Skittering Hollow
0,13108,Heroic: Skittering Hollow,15307,Island Expeditions,69238,,Achieve victory in an expedition to Skittering Hollow on Heroic difficulty or higher.,13109,Mythic: Skittering Hollow
0,13109,Mythic: Skittering Hollow,15307,Island Expeditions,69236,,Achieve victory in an expedition to Skittering Hollow on Mythic difficulty.,,
0,13110,Skittering Smashed,15307,Island Expeditions,69234,,Achieve victory in an expedition to Skittering Hollow in PvP.,,
0,13111,Verdant Wilds,15307,Island Expeditions,69264,,Achieve victory in an expedition to Verdant Wilds on any difficulty.,13112,Heroic: Verdant Wilds
0,13112,Heroic: Verdant Wilds,15307,Island Expeditions,69262,,Achieve victory in an expedition to Verdant Wilds on Heroic difficulty or higher.,13113,Mythic: Verdant Wilds
0,13113,Mythic: Verdant Wilds,15307,Island Expeditions,69260,,Achieve victory in an expedition to Verdant Wilds on Mythic difficulty.,,
0,13114,War for the Wilds,15307,Island Expeditions,69258,,Achieve victory in an expedition to Verdant Wilds in PvP.,,
0,13115,Reef Madness,15307,Island Expeditions,69266,,Achieve victory in an expedition to Whispering Reef in PvP.,,
0,13116,Mythic: Whispering Reef,15307,Island Expeditions,69268,,Achieve victory in an expedition to Whispering Reef on Mythic difficulty.,,
0,13118,Heroic: Whispering Reef,15307,Island Expeditions,69270,,Achieve victory in an expedition to Whispering Reef on Heroic difficulty or higher.,13116,Mythic: Whispering Reef
0,13119,Whispering Reef,15307,Island Expeditions,69272,,Achieve victory in an expedition to Whispering Reef on any difficulty.,13118,Heroic: Whispering Reef
0,13120,Blood in the Water,15307,Island Expeditions,69280,,Win 20 Island Expeditions in PvP.,13121,Notorious
0,13121,Notorious,15307,Island Expeditions,69282,,Win 50 Island Expeditions in PvP.,,
0,13123,My Dubs,15307,Island Expeditions,69313,,Loot 10 Seafarer's Dubloons.,13124,Metal Detector
0,13124,Metal Detector,15307,Island Expeditions,69315,,Loot 100 Seafarer's Dubloons.,,
0,13126,Give Me The Energy,15307,Island Expeditions,69319,,Collect 30 globes of Azerite Energy on Island Expeditions.,,
0,13129,Sucker Punch,15307,Island Expeditions,69377,,Kill a player that is affected by a Sticky Starfish on Island Expeditions.,,
0,13133,Team Deathmatch,15307,Island Expeditions,69415,,Slay all of the Horde champions listed below.,,
0,13135,Team Deathmatch,15307,Island Expeditions,69434,,Slay all of the Alliance champions listed below.,,
0,13142,Archipelago Explorer,15307,Island Expeditions,69663,,Complete expeditions to five different islands.,,
0,13186,You Are Not Your $#*@! Legplates,15282,Brawler's Guild,71202,,Win a brawl.,13189,The Second Rule of Brawler's Guild
0,13188,You Are Not Your $#*@! Legplates,15282,Brawler's Guild,71204,,Win a brawl.,13190,The Second Rule of Brawler's Guild
0,13189,The Second Rule of Brawler's Guild,15282,Brawler's Guild,71206,,Reach Rank 4 with Bizmo's Brawlpub.,13191,Brawler for Azeroth
0,13190,The Second Rule of Brawler's Guild,15282,Brawler's Guild,71208,,Reach Rank 4 with Brawl'gar Arena.,13192,Brawler for Azeroth
0,13191,Brawler for Azeroth,15282,Brawler's Guild,71220,,Reach Rank 8 with Bizmo's Brawlpub.,,
0,13192,Brawler for Azeroth,15282,Brawler's Guild,71232,,Reach Rank 8 with Brawl'gar Arena.,,
0,13194,I Am Thrall's Complete Lack Of Surprise,15282,Brawler's Guild,71234,,Defeat 10 bosses using random brawl mode in the Brawler's Guild.,,
0,13199,Combatant: Battle for Azeroth Season 1,15270,Player vs. Player,71278,,Earn the rank of Combatant during Battle for Azeroth Season 1.,,
0,13200,Sinister Gladiator: Battle for Azeroth Season 2,15270,Player vs. Player,,,End Battle for Azeroth PvP Season 2 in the top 0.1% of the 3v3 arena ladder (requires 150 games won on your current faction in Battle for Azeroth Season 2).,,
0,13202,Sinister Gladiator's Proto-Drake,15269,Mounts,71295,,Obtain the Sinister Gladiator's Proto-Drake from Battle for Azeroth Season 2.,,
0,13203,Challenger: Battle for Azeroth Season 2,15270,Player vs. Player,71298,,Earn the rank of Challenger during Battle for Azeroth Season 2.,,
0,13204,Combatant: Battle for Azeroth Season 2,15270,Player vs. Player,71310,,Earn the rank of Combatant during Battle for Azeroth Season 2.,,
0,13205,Rival: Battle for Azeroth Season 2,15270,Player vs. Player,71314,,Earn the rank of Rival during Battle for Azeroth Season 2.,,
0,13209,Duelist: Battle for Azeroth Season 2,15270,Player vs. Player,71340,,Earn the rank of Duelist during Battle for Azeroth Season 2.,,
0,13210,Hero of the Alliance: Sinister,15270,Player vs. Player,,,End Battle for Azeroth Season 2 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 2).,,
0,13211,Hero of the Horde: Sinister,15270,Player vs. Player,,,End Battle for Azeroth Season 2 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 2).,,
0,13212,Gladiator: Battle for Azeroth Season 2,15270,Player vs. Player,72393,,Win 50 3v3 games while at Elite rank during Battle for Azeroth Season 2.,,
0,13263,The Shadow Hunter,15284,Battle for Azeroth,71566,,Aid Vol'jin in his search for answers.,,
0,13283,Frontline Warrior,15284,Battle for Azeroth,71790,,Complete all six Alliance Assaults.,,
0,13284,Frontline Warrior,15284,Battle for Azeroth,71792,,Complete all six Horde Assaults.,,
0,13286,Siege of Dazar'alor,15286,Battle Raid,72114,,Defeat the following bosses in the Battle of Dazar'alor.,,
0,13287,Empire's Fall,15286,Battle Raid,72118,,Defeat the following bosses in the Battle of Dazar'alor.,,
0,13288,Might of the Alliance,15286,Battle Raid,72122,,Witness the retelling of your allies' valiant efforts in the Battle of Dazar'alor.,,
0,13289,Defense of Dazar'alor,15286,Battle Raid,72126,,Defeat the following bosses in the Battle of Dazar'alor.,,
0,13290,Death's Bargain,15286,Battle Raid,72130,,Witness the retelling of your allies' heroic efforts in the Battle of Dazar'alor.,,
0,13291,Victory or Death,15286,Battle Raid,72134,,Defeat the following bosses in the Battle of Dazar'alor.,,
0,13292,Mythic: Champion of the Light,15286,Battle Raid,72138,,Defeat the Champion of the Light in Battle of Dazar'alor on Mythic difficulty.,,
0,13293,Mythic: Grong,15286,Battle Raid,72140,,Defeat Grong in Battle of Dazar'alor on Mythic difficulty.,,
0,13295,Mythic: Jadefire Masters,15286,Battle Raid,72154,,"Defeat Mestrah, the illuminated and Manceroy Flamefist in Battle of Dazar'alor on Mythic difficulty.",,
0,13296,War for the Shore,15308,War Effort,72152,,Complete the Battle for Darkshore.,,
0,13297,War for the Shore,15308,War Effort,72156,,Complete the Battle for Darkshore.,,
0,13298,Mythic: Jadefire Masters,15286,Battle Raid,72158,,Defeat Ma'ra Grimfang and Anathos Firecaller in Battle of Dazar'alor on Mythic difficulty.,,
0,13299,Mythic: Opulence,15286,Battle Raid,72160,,Defeat Opulence in Battle of Dazar'alor on Mythic difficulty.,,
0,13300,Mythic: Conclave of the Chosen,15286,Battle Raid,72162,,Defeat Conclave of the Chosen in Battle of Dazar'alor on Mythic difficulty.,,
0,13301,Under Cover of Darkness,15308,War Effort,72164,,Capture a location in the Battle for Darkshore.,13306,Night Moves
0,13302,Under Cover of Darkness,15308,War Effort,72172,,Capture a location in the Battle for Darkshore.,13305,Night Moves
0,13305,Night Moves,15308,War Effort,72180,,Capture every location in the Battle for Darkshore.,,
0,13306,Night Moves,15308,War Effort,72188,,Capture every location in the Battle for Darkshore.,,
0,13307,Recruitment Officer,15308,War Effort,72196,,Recruit one of every troop type in the Battle for Darkshore.,,
0,13308,Recruitment Officer,15308,War Effort,72202,,Recruit one of every troop type in the Battle for Darkshore.,,
0,13309,Deforester,15308,War Effort,72208,,Embody every Horde Hero in the Battle for Darkshore.,,
0,13310,By Nature's Call,15308,War Effort,72212,,Embody every Alliance Hero in the Battle for Darkshore.,,
0,13311,Mythic: King Rastakhan,15286,Battle Raid,72216,,Defeat King Rastakhan in Battle of Dazar'alor on Mythic difficulty.,,
0,13312,Mythic: Mekkatorque,15286,Battle Raid,72218,,Defeat Gelbin Mekkatorque in Battle of Dazar'alor on Mythic difficulty.,,
0,13313,Mythic: Stormwall Blockade,15286,Battle Raid,72220,,Defeat Stormwall Blockade in Battle of Dazar'alor on Mythic difficulty.,,
0,13314,Mythic: Lady Jaina Proudmoore,15286,Battle Raid,72222,,Defeat Lady Jaina Proudmoore in Battle of Dazar'alor on Mythic difficulty.,,
0,13316,Can I Get a Hek Hek Hek Yeah?,15286,Battle Raid,72226,,"Defeat the Champion of the Light in the Battle of Dazar'alor after stealing 3 shinies from each of the Crusaders, Disciples and Champion of the Light on Normal Difficulty or higher.",,
0,13317,Supplied and Ready,15283,World,72230,,Loot the Secret Supply Chests in Kul Tiras and Zandalar during an active Assault while in War Mode.,,
0,13319,Battle of Dazar'alor Guild Run,15300,Battle Raid,72239,,"Defeat the bosses of Battle of Dazar'alor on Normal difficulty or higher, while in a guild group.",,
0,13320,Battle of Dazar'alor Guild Run,15300,Battle Raid,72249,,"Defeat the bosses of Battle of Dazar'alor on Normal difficulty or higher, while in a guild group.",,
0,13321,Mythic: Lady Jaina Proudmoore Guild Run,15300,Battle Raid,72479,,Defeat Lady Jaina Proudmoore in Battle of Dazar'alor on Mythic difficulty while in a guild group.,,
0,13322,Ahead of the Curve: Lady Jaina Proudmoore,15271,Raids,72270,,"Defeat Lady Jaina Proudmoore in Battle of Dazar'alor on Heroic difficulty or higher, before the release of the next raid tier.",13323,Cutting Edge: Lady Jaina Proudmoore
0,13323,Cutting Edge: Lady Jaina Proudmoore,15271,Raids,72272,,"Defeat Lady Jaina Proudmoore in Battle of Dazar'alor on Mythic difficulty, before the release of the next raid tier.",,
0,13325,Walk the Dinosaur,15286,Battle Raid,72268,,Defeat the Conclave of the Chosen in the Battle of Dazar'alor without killing all the initial raptors summoned by Gonk's Wrath on Normal difficulty or higher.,,
0,13326,Hall of Fame: Lady Jaina Proudmoore (Alliance),15093,Guild Feats of Strength,72264,,Among the first one hundred Alliance guilds worldwide to defeat Lady Jaina Proudmoore on Mythic difficulty.,,
0,13327,Hall of Fame: Lady Jaina Proudmoore (Horde),15093,Guild Feats of Strength,72266,,Among the first one hundred Horde guilds worldwide to defeat Lady Jaina Proudmoore on Mythic difficulty.,,
0,13340,Flame Keeper of Zandalar,161,Midsummer,72290,,Honor the flames of Zandalar.,,
0,13341,Flame Warden of Kul Tiras,161,Midsummer,72296,,Honor the flames of Kul Tiras.,,
0,13342,Extinguishing Kul Tiras,161,Midsummer,72300,,Desecrate the Alliance's bonfires in Kul Tiras.,,
0,13343,Extinguishing Zandalar,161,Midsummer,72304,,Desecrate the Horde's bonfires in Zandalar.,,
0,13345,Praise the Sunflower,15286,Battle Raid,78296,,Defeat the Opulence in Battle of Dazar'alor after /praising a Singing Sunflower while under the effects of Brilliant Aura on Normal Difficulty or higher.,,
0,13383,Barrel of Monkeys,15286,Battle Raid,72383,,Defeat Grong in the Battle of Dazar'alor after destroying 6 Barrels on Normal Difficulty or higher.,,
0,13384,Kul Tirans Don't Look at Explosions,15284,Battle for Azeroth,72395,,"Complete the quest ""Express Delivery"" in the Alliance War Campaign.",,
0,13387,Frontline Veteran,15283,World,72404,,Complete all six Alliance Assaults in War Mode.,,
0,13388,Frontline Veteran,15283,World,72411,,Complete all six Horde Assaults in War Mode.,,
0,13389,Jorundall,15307,Island Expeditions,72418,,Achieve victory in an expedition to Jorundall on any difficulty.,13394,Heroic: Jorundall
0,13394,Heroic: Jorundall,15307,Island Expeditions,72420,,Achieve victory in an expedition to Jorundall on Heroic difficulty or higher.,13395,Mythic: Jorundall
0,13395,Mythic: Jorundall,15307,Island Expeditions,72422,,Achieve victory in an expedition to Jorundall on Mythic difficulty.,,
0,13396,Havenswood,15307,Island Expeditions,72424,,Achieve victory in an expedition to Havenswood on any difficulty.,13397,Heroic: Havenswood
0,13397,Heroic: Havenswood,15307,Island Expeditions,72426,,Achieve victory in an expedition to Havenswood on Heroic difficulty or higher.,13398,Mythic: Havenswood
0,13398,Mythic: Havenswood,15307,Island Expeditions,72428,,Achieve victory in an expedition to Havenswood on Mythic difficulty.,,
0,13399,Jorundall Justice,15307,Island Expeditions,72434,,Achieve victory in an expedition to Jorundall in PvP.,,
0,13400,Havenswood Hero,15307,Island Expeditions,72436,,Achieve victory in an expedition to Havenswood in PvP.,,
0,13401,I Got Next!,15286,Battle Raid,75506,,Defeat High Tinker Mekkatorque in the Battle of Dazar'alor after defeating the Blingtron MK2 on Normal Difficulty or higher.,,
0,13402,Frontline Slayer,15283,World,72440,,Kill 50 Horde players during an Assault on Kul Tiras or Zandalar.,,
0,13403,Frontline Slayer,15283,World,72442,,Kill 50 Alliance players during an Assault on Kul Tiras or Zandalar.,,
0,13410,Snow Fun Allowed,15286,Battle Raid,72470,,Build a Frosty Snowmon then destroy it before defeating Lady Jaina Proudmoore in the Battle of Dazar'alor on Normal Difficulty or higher.,,
0,13414,Crucible of Storms,15286,Battle Raid,72460,,Defeat the following bosses within Crucible of Storms.,,
0,13416,Mythic: The Restless Cabal,15286,Battle Raid,72466,,Defeat the Restless Cabal in Crucible of Storms on Mythic difficulty.,,
0,13417,"Mythic: Uu'nat, Harbinger of the Void",15286,Battle Raid,72468,,"Defeat Uu'nat, Harbinger of the Void in Crucible of Storms on Mythic difficulty.",,
0,13418,"Ahead of the Curve: Uu'nat, Harbinger of the Void",15271,Raids,72472,,"Defeat Uu'nat, Harbinger of the Void in Crucible of Storms on Heroic difficulty or higher, before the release of the next raid tier.",13419,"Cutting Edge: Uu'nat, Harbinger of the Void"
0,13419,"Cutting Edge: Uu'nat, Harbinger of the Void",15271,Raids,72474,,"Defeat Uu'nat, Harbinger of the Void in Crucible of Storms on Mythic difficulty, before the release of the next raid tier.",,
0,13420,Crucible of Storms Guild Run,15300,Battle Raid,72476,,"Defeat the bosses of Crucible of Storms on Normal difficulty or higher, while in a guild group.",,
0,13421,"Mythic: Uu'nat, Harbinger of the Void Guild Run",15300,Battle Raid,72481,,"Defeat Uu'nat, Harbinger of the Void in Crucible of Storms on Mythic difficulty while in a guild group.",,
0,13423,"Hall of Fame: Uu'nat, Harbinger of the Void (Alliance)",15093,Guild Feats of Strength,72485,,"Among the first one hundred Alliance guilds worldwide to defeat Uu'nat, Harbinger of the Void on Mythic difficulty.",,
0,13424,"Hall of Fame: Uu'nat, Harbinger of the Void (Horde)",15093,Guild Feats of Strength,72487,,"Among the first one hundred Horde guilds worldwide to defeat Uu'nat, Harbinger of the Void on Mythic difficulty.",,
0,13425,"We Got Spirit, How About You?",15286,Battle Raid,72513,,Defeat King Rastakhan with all Phantoms still alive on Normal difficulty or higher.,,
0,13426,Come On and Slam,15284,Battle for Azeroth,72515,,"Kill 20 sin'dorei with a single cast of Rising Tide during the Nazmir Assault World Quest ""Cleansing Tide.""",,
0,13429,Azerfighter,15283,World,72517,,Kill 5 players of the opposite faction while you are under the effects of an Unstable Azerite Flare.,,
0,13430,De Lurker Be'loa,15286,Battle Raid,72519,,"Fish up the De Lurker Be'loa, then defeat the Stormwall Blockade on Normal Difficulty or higher.",,
0,13431,Hidden Dragon,15286,Battle Raid,72521,,Hatch the cloud serpent egg during the Jadefire Masters encounter in the Battle of Dazar'alor on Normal difficulty or higher.,,
0,13435,Doomsoul Surprise,15284,Battle for Azeroth,72527,,"Complete the Drustvar Assault World Quest ""Lights Out"" with a single Doomsoul.",,
0,13437,Scavenge like a Vulpera,15284,Battle for Azeroth,72529,,"Complete a digsite while dressed like a vulpera during the Vol'dun Assault World Quest ""Vulpera for a Day.""",,
0,13438,Boxing Match,15283,World,72531,,"Slay a Burly Deckhand without losing your Extra Buff Peon during the Zuldazar Assault world quest ""Crate n' Barrel"" in War Mode.",,
0,13439,Boxing Match,15283,World,72533,,"Slay an Extra Buff Peon without losing your Burly Deckhand during the Zuldazar Assault world quest ""Crate n' Barrel"" in War Mode.",,
0,13440,Pushing the Payload,15284,Battle for Azeroth,72535,,"Slay 6 enemies while on the assault world quest ""Stack on the Tank"".",,
0,13441,Pushing the Payload,15284,Battle for Azeroth,72538,,"Slay 6 enemies while on the assault world quest ""Get On The Payload"".",,
0,13448,Battle for Azeroth Keystone Conqueror: Season Two,15272,Dungeons,,,"Complete all Battle for Azeroth Season Two dungeons at Mythic Level 10 or higher, within the time limit.",13449,Battle for Azeroth Keystone Master: Season Two
0,13449,Battle for Azeroth Keystone Master: Season Two,15272,Dungeons,,,"Complete all Battle for Azeroth Season Two dungeons at Mythic Level 15 or higher, within the time limit.",,
0,13450,Fierce Gladiator's Storm Dragon,15269,Mounts,78322,,Obtain the Fierce Gladiator's Storm Dragon from Legion Arena Season 5.,,
0,13451,Elite: Battle for Azeroth Season 2,15270,Player vs. Player,78325,,Earn the rank of Elite during Battle for Azeroth Season 2.,,
0,13465,Elite: Battle for Azeroth Season 1,15270,Player vs. Player,78400,,Earn the rank of Elite during Battle for Azeroth Season 1.,,
0,13466,Tides of Vengeance,15284,Battle for Azeroth,78415,,Complete the Tides of Vengeance war campaign.,,
0,13467,Tides of Vengeance,15284,Battle for Azeroth,78420,,Complete the Tides of Vengeance war campaign.,,
0,13470,Rest In Pistons,15298,Battle for Azeroth,79759,,Complete the following special encounters in Mechagon.,,
0,13472,Deep Pockets,15298,Battle for Azeroth,78496,,Contribute to construction projects in Mechagon 250 times.,13482,Head Financier of Mechagon
0,13473,Diversified Investments,15298,Battle for Azeroth,78507,,Complete the following construction projects in Mechagon.,,
0,13474,Junkyard Machinist,15298,Battle for Azeroth,78518,,Complete 100 construction projects in Mechagon,,
0,13475,Junkyard Scavenger,15298,Battle for Azeroth,78479,,"Craft 50 Junkyard Tinkering items in Mechagon, excluding crates.",13477,Junkyard Apprentice
0,13476,Junkyard Tinkerer,15298,Battle for Azeroth,78483,,"Craft 1000 Junkyard Tinkering items in Mechagon, excluding crates.",,
0,13477,Junkyard Apprentice,15298,Battle for Azeroth,78481,,"Craft 250 Junkyard Tinkering items in Mechagon, excluding crates.",13476,Junkyard Tinkerer
0,13478,Junkyard Collector,15298,Battle for Azeroth,78529,,Unlock 20 of the following Junkyard Tinkering blueprints in Mechagon.,13479,Junkyard Architect
0,13479,Junkyard Architect,15298,Battle for Azeroth,78570,,Unlock the following Junkyard Tinkering blueprints in Mechagon.,,
0,13482,Head Financier of Mechagon,15298,Battle for Azeroth,78604,,"Contribute to construction projects in Mechagon 1,000 times.",,
0,13489,Secret Fish of Mechagon,171,Fishing,79141,,Catch and deliver each of these fish of Mechagon to Angler Danielle.,,
0,13501,Gotta Bounce,15286,Battle Raid,79284,,Defeat the Restless Cabal in Crucible of Storms after having at least 10 Void Crashes active simultaneously in Normal Difficulty or higher.,,
0,13506,A Good Eye-dea,15286,Battle Raid,79328,,"Defeat Uu'nat, Harbinger of the Void in Crucible of Storms without allowing N'Zoth to see your movement in Normal Difficulty or higher.",,
0,13512,Master Calligrapher,15284,Battle for Azeroth,79364,,"Demonstrate complete mastery in each of Scrollsage Nola's calligraphy lessons by never deviating from the lines during the world quest, ""Calligraphy.""",,
